dates,Direct NI,Diffuse NI,Reflected,Global NI,Direct Horiz,Diffus Horiz,Global Horiz,Top of atmosphere
2005-10-30 10:00:00,1049,124,14,1187,942,112,1055,1245
2005-10-30 11:00:00,1063,115,5,1184,1024,111,1135,1336
2005-10-30 12:00:00,1007,141,5,1153,970,136,1106,1336
2005-10-30 13:00:00,590,288,10,888,536,278,814,1245
2005-10-30 14:00:00,171,295,13,479,129,306,434,1070
2005-10-30 15:00:00,510,217,25,752,311,184,495,822
2005-10-30 16:00:00,261,124,16,401,88,113,202,519
2005-10-30 17:00:00,212,57,8,276,39,35,75,180
2005-10-30 18:00:00,0,1,0,1,0,1,1,0
2005-10-30 19:00:00,0,0,0,0,0,0,0,0
2005-10-30 20:00:00,0,0,0,0,0,0,0,0
2005-10-30 21:00:00,0,0,0,0,0,0,0,0
2005-10-30 22:00:00,0,0,0,0,0,0,0,0
2005-10-30 23:00:00,0,0,0,0,0,0,0,0
2005-10-31 00:00:00,0,0,0,0,0,0,0,0
2005-10-31 01:00:00,0,0,0,0,0,0,0,0
2005-10-31 02:00:00,0,0,0,0,0,0,0,0
2005-10-31 03:00:00,0,0,0,0,0,0,0,0
2005-10-31 04:00:00,0,0,0,0,0,0,0,0
2005-10-31 05:00:00,0,0,0,0,0,0,0,0
2005-10-31 06:00:00,87,39,6,131,16,38,53,180
2005-10-31 07:00:00,512,127,23,662,209,87,296,518
2005-10-31 08:00:00,737,188,30,954,441,138,579,822
2005-10-31 09:00:00,774,218,23,1015,593,185,778,1069
2005-10-31 10:00:00,248,368,8,624,220,369,589,1244
2005-10-31 11:00:00,136,395,3,534,131,399,529,1335
2005-10-31 12:00:00,204,413,3,621,196,415,611,1335
2005-10-31 13:00:00,189,365,7,561,171,373,544,1244
2005-10-31 14:00:00,199,302,14,514,149,309,458,1069
2005-10-31 15:00:00,417,236,24,677,245,208,453,822
2005-10-31 16:00:00,412,147,21,580,161,108,269,518
2005-10-31 17:00:00,96,40,6,142,18,38,55,180
2005-10-31 18:00:00,0,0,0,0,0,0,0,0
2005-10-31 19:00:00,0,0,0,0,0,0,0,0
2005-10-31 20:00:00,0,0,0,0,0,0,0,0
2005-10-31 21:00:00,0,0,0,0,0,0,0,0
2005-10-31 22:00:00,0,0,0,0,0,0,0,0
2005-10-31 23:00:00,0,0,0,0,0,0,0,0
2005-11-01 00:00:00,0,0,0,0,0,0,0,0
2005-11-01 01:00:00,0,0,0,0,0,0,0,0
2005-11-01 02:00:00,0,0,0,0,0,0,0,0
2005-11-01 03:00:00,0,0,0,0,0,0,0,0
2005-11-01 04:00:00,0,0,0,0,0,0,0,0
2005-11-01 05:00:00,0,1,0,1,0,0,0,0
2005-11-01 06:00:00,111,43,6,160,21,38,58,180
2005-11-01 07:00:00,628,142,26,796,240,84,324,518
2005-11-01 08:00:00,814,173,32,1018,483,121,605,821
2005-11-01 09:00:00,903,173,25,1101,696,142,838,1068
2005-11-01 10:00:00,974,157,14,1145,871,144,1014,1243
2005-11-01 11:00:00,633,300,5,937,607,294,900,1334
2005-11-01 12:00:00,59,317,2,378,57,322,379,1334
2005-11-01 13:00:00,158,330,7,495,139,336,474,1243
2005-11-01 14:00:00,601,246,21,869,449,227,676,1068
2005-11-01 15:00:00,844,160,32,1036,505,112,617,821
2005-11-01 16:00:00,403,149,21,573,148,112,260,518
2005-11-01 17:00:00,218,57,8,283,40,35,75,180
2005-11-01 18:00:00,0,1,0,1,0,1,1,0
2005-11-01 19:00:00,0,0,0,0,0,0,0,0
2005-11-01 20:00:00,0,0,0,0,0,0,0,0
2005-11-01 21:00:00,0,0,0,0,0,0,0,0
2005-11-01 22:00:00,0,0,0,0,0,0,0,0
2005-11-01 23:00:00,0,0,0,0,0,0,0,0
2005-11-02 00:00:00,0,0,0,0,0,0,0,0
2005-11-02 01:00:00,0,0,0,0,0,0,0,0
2005-11-02 02:00:00,0,0,0,0,0,0,0,0
2005-11-02 03:00:00,0,0,0,0,0,0,0,0
2005-11-02 04:00:00,0,0,0,0,0,0,0,0
2005-11-02 05:00:00,0,1,0,1,0,1,1,0
2005-11-02 06:00:00,218,57,8,283,40,35,75,180
2005-11-02 07:00:00,644,143,26,813,245,82,327,518
2005-11-02 08:00:00,813,173,32,1018,482,122,603,820
2005-11-02 09:00:00,903,173,25,1102,695,142,837,1067
2005-11-02 10:00:00,1037,129,14,1181,928,117,1045,1242
2005-11-02 11:00:00,841,208,6,1054,804,204,1008,1332
2005-11-02 12:00:00,458,351,4,813,437,347,784,1332
2005-11-02 13:00:00,332,363,9,704,297,361,658,1242
2005-11-02 14:00:00,387,301,17,706,301,290,591,1067
2005-11-02 15:00:00,721,191,30,942,418,145,563,820
2005-11-02 16:00:00,646,138,26,809,249,80,329,518
2005-11-02 17:00:00,216,57,8,281,40,35,75,180
2005-11-02 18:00:00,0,1,0,1,0,1,1,0
2005-11-02 19:00:00,0,0,0,0,0,0,0,0
2005-11-02 20:00:00,0,0,0,0,0,0,0,0
2005-11-02 21:00:00,0,0,0,0,0,0,0,0
2005-11-02 22:00:00,0,0,0,0,0,0,0,0
2005-11-02 23:00:00,0,0,0,0,0,0,0,0
2005-11-03 00:00:00,0,0,0,0,0,0,0,0
2005-11-03 01:00:00,0,0,0,0,0,0,0,0
2005-11-03 02:00:00,0,0,0,0,0,0,0,0
2005-11-03 03:00:00,0,0,0,0,0,0,0,0
2005-11-03 04:00:00,0,0,0,0,0,0,0,0
2005-11-03 05:00:00,0,0,0,0,0,0,0,0
2005-11-03 06:00:00,91,39,6,136,17,38,54,180
2005-11-03 07:00:00,279,138,18,435,104,120,224,517
2005-11-03 08:00:00,560,224,27,810,327,180,507,820
2005-11-03 09:00:00,799,209,24,1031,614,175,789,1066
2005-11-03 10:00:00,697,265,12,974,622,248,870,1241
2005-11-03 11:00:00,731,256,5,992,698,250,948,1331
2005-11-03 12:00:00,106,375,3,484,101,380,481,1331
2005-11-03 13:00:00,99,271,5,374,91,279,370,1241
2005-11-03 14:00:00,40,215,8,262,30,238,268,1066
2005-11-03 15:00:00,86,183,14,283,52,210,261,820
2005-11-03 16:00:00,174,113,14,301,60,115,175,517
2005-11-03 17:00:00,91,39,6,136,17,37,54,180
2005-11-03 18:00:00,0,0,0,0,0,0,0,0
2005-11-03 19:00:00,0,0,0,0,0,0,0,0
2005-11-03 20:00:00,0,0,0,0,0,0,0,0
2005-11-03 21:00:00,0,0,0,0,0,0,0,0
2005-11-03 22:00:00,0,0,0,0,0,0,0,0
2005-11-03 23:00:00,0,0,0,0,0,0,0,0
2005-11-04 00:00:00,0,0,0,0,0,0,0,0
2005-11-04 01:00:00,0,0,0,0,0,0,0,0
2005-11-04 02:00:00,0,0,0,0,0,0,0,0
2005-11-04 03:00:00,0,0,0,0,0,0,0,0
2005-11-04 04:00:00,0,0,0,0,0,0,0,0
2005-11-04 05:00:00,0,0,0,0,0,0,0,0
2005-11-04 06:00:00,91,39,6,136,17,38,54,180
2005-11-04 07:00:00,526,148,24,697,202,96,298,517
2005-11-04 08:00:00,473,232,25,730,274,197,471,819
2005-11-04 09:00:00,406,303,18,727,306,288,594,1065
2005-11-04 10:00:00,142,360,7,508,126,370,496,1240
2005-11-04 11:00:00,111,382,3,496,106,386,493,1330
2005-11-04 12:00:00,138,398,3,539,131,402,534,1330
2005-11-04 13:00:00,131,359,7,497,118,370,488,1240
2005-11-04 14:00:00,205,303,14,522,153,310,464,1065
2005-11-04 15:00:00,667,206,29,902,392,156,549,819
2005-11-04 16:00:00,278,133,18,429,111,116,227,517
2005-11-04 17:00:00,92,40,6,138,17,38,54,180
2005-11-04 18:00:00,0,0,0,0,0,0,0,0
2005-11-04 19:00:00,0,0,0,0,0,0,0,0
2005-11-04 20:00:00,0,0,0,0,0,0,0,0
2005-11-04 21:00:00,0,0,0,0,0,0,0,0
2005-11-04 22:00:00,0,0,0,0,0,0,0,0
2005-11-04 23:00:00,0,0,0,0,0,0,0,0
2005-11-05 00:00:00,0,0,0,0,0,0,0,0
2005-11-05 01:00:00,0,0,0,0,0,0,0,0
2005-11-05 02:00:00,0,0,0,0,0,0,0,0
2005-11-05 03:00:00,0,0,0,0,0,0,0,0
2005-11-05 04:00:00,0,0,0,0,0,0,0,0
2005-11-05 05:00:00,0,0,0,0,0,0,0,0
2005-11-05 06:00:00,26,22,4,52,4,31,35,180
2005-11-05 07:00:00,396,132,20,548,161,101,262,516
2005-11-05 08:00:00,274,231,20,525,160,226,386,818
2005-11-05 09:00:00,622,261,21,905,476,230,706,1064
2005-11-05 10:00:00,335,366,9,710,298,363,661,1239
2005-11-05 11:00:00,431,365,5,800,412,361,773,1329
2005-11-05 12:00:00,524,330,5,859,498,326,824,1329
2005-11-05 13:00:00,559,305,11,875,502,293,795,1239
2005-11-05 14:00:00,214,291,14,519,169,300,468,1064
2005-11-05 15:00:00,48,150,11,209,28,179,207,818
2005-11-05 16:00:00,297,133,18,448,103,114,217,516
2005-11-05 17:00:00,212,57,8,277,39,35,74,180
2005-11-05 18:00:00,0,1,0,1,0,1,1,0
2005-11-05 19:00:00,0,0,0,0,0,0,0,0
2005-11-05 20:00:00,0,0,0,0,0,0,0,0
2005-11-05 21:00:00,0,0,0,0,0,0,0,0
2005-11-05 22:00:00,0,0,0,0,0,0,0,0
2005-11-05 23:00:00,0,0,0,0,0,0,0,0
2005-11-06 00:00:00,0,0,0,0,0,0,0,0
2005-11-06 01:00:00,0,0,0,0,0,0,0,0
2005-11-06 02:00:00,0,0,0,0,0,0,0,0
2005-11-06 03:00:00,0,0,0,0,0,0,0,0
2005-11-06 04:00:00,0,0,0,0,0,0,0,0
2005-11-06 05:00:00,0,1,0,1,0,1,1,0
2005-11-06 06:00:00,237,58,8,303,44,34,78,180
2005-11-06 07:00:00,386,137,20,542,132,109,240,516
2005-11-06 08:00:00,226,222,19,466,136,226,362,817
2005-11-06 09:00:00,467,292,19,778,357,272,628,1064
2005-11-06 10:00:00,262,372,9,643,234,375,609,1238
2005-11-06 11:00:00,440,359,5,804,419,355,774,1328
2005-11-06 12:00:00,310,390,4,703,294,389,683,1328
2005-11-06 13:00:00,752,245,13,1009,670,227,897,1238
2005-11-06 14:00:00,570,265,20,855,442,240,682,1064
2005-11-06 15:00:00,359,199,21,579,195,190,386,817
2005-11-06 16:00:00,547,144,24,714,212,92,303,516
2005-11-06 17:00:00,62,32,5,99,12,36,47,180
2005-11-06 18:00:00,0,0,0,0,0,0,0,0
2005-11-06 19:00:00,0,0,0,0,0,0,0,0
2005-11-06 20:00:00,0,0,0,0,0,0,0,0
2005-11-06 21:00:00,0,0,0,0,0,0,0,0
2005-11-06 22:00:00,0,0,0,0,0,0,0,0
2005-11-06 23:00:00,0,0,0,0,0,0,0,0
2005-11-07 00:00:00,0,0,0,0,0,0,0,0
2005-11-07 01:00:00,0,0,0,0,0,0,0,0
2005-11-07 02:00:00,0,0,0,0,0,0,0,0
2005-11-07 03:00:00,0,0,0,0,0,0,0,0
2005-11-07 04:00:00,0,0,0,0,0,0,0,0
2005-11-07 05:00:00,0,1,0,1,0,1,1,0
2005-11-07 06:00:00,204,56,8,268,37,36,73,180
2005-11-07 07:00:00,354,138,20,511,139,109,248,516
2005-11-07 08:00:00,857,161,33,1051,505,111,615,817
2005-11-07 09:00:00,726,226,23,976,544,199,744,1063
2005-11-07 10:00:00,204,374,8,586,181,379,560,1236
2005-11-07 11:00:00,433,367,5,804,413,363,776,1326
2005-11-07 12:00:00,658,291,6,955,627,283,910,1326
2005-11-07 13:00:00,544,315,11,870,482,301,782,1236
2005-11-07 14:00:00,282,293,15,590,219,295,514,1063
2005-11-07 15:00:00,520,216,26,762,292,185,477,817
2005-11-07 16:00:00,615,137,25,777,238,82,320,516
2005-11-07 17:00:00,101,41,6,148,19,37,56,180
2005-11-07 18:00:00,0,0,0,0,0,0,0,0
2005-11-07 19:00:00,0,0,0,0,0,0,0,0
2005-11-07 20:00:00,0,0,0,0,0,0,0,0
2005-11-07 21:00:00,0,0,0,0,0,0,0,0
2005-11-07 22:00:00,0,0,0,0,0,0,0,0
2005-11-07 23:00:00,0,0,0,0,0,0,0,0
2005-11-08 00:00:00,0,0,0,0,0,0,0,0
2005-11-08 01:00:00,0,0,0,0,0,0,0,0
2005-11-08 02:00:00,0,0,0,0,0,0,0,0
2005-11-08 03:00:00,0,0,0,0,0,0,0,0
2005-11-08 04:00:00,0,0,0,0,0,0,0,0
2005-11-08 05:00:00,0,0,0,0,0,0,0,0
2005-11-08 06:00:00,18,18,3,40,3,27,30,180
2005-11-08 07:00:00,140,109,14,262,56,117,173,515
2005-11-08 08:00:00,751,179,30,960,448,132,580,816
2005-11-08 09:00:00,840,194,25,1059,636,163,799,1062
2005-11-08 10:00:00,288,353,9,650,251,351,602,1235
2005-11-08 11:00:00,237,399,4,639,226,401,626,1325
2005-11-08 12:00:00,126,395,3,523,120,400,520,1325
2005-11-08 13:00:00,51,298,5,354,46,312,357,1235
2005-11-08 14:00:00,127,278,12,417,95,295,389,1062
2005-11-08 15:00:00,570,220,27,817,326,178,504,816
2005-11-08 16:00:00,627,143,26,795,238,83,321,515
2005-11-08 17:00:00,214,57,8,278,39,35,74,180
2005-11-08 18:00:00,0,1,0,1,0,1,1,0
2005-11-08 19:00:00,0,0,0,0,0,0,0,0
2005-11-08 20:00:00,0,0,0,0,0,0,0,0
2005-11-08 21:00:00,0,0,0,0,0,0,0,0
2005-11-08 22:00:00,0,0,0,0,0,0,0,0
2005-11-08 23:00:00,0,0,0,0,0,0,0,0
2005-11-09 00:00:00,0,0,0,0,0,0,0,0
2005-11-09 01:00:00,0,0,0,0,0,0,0,0
2005-11-09 02:00:00,0,0,0,0,0,0,0,0
2005-11-09 03:00:00,0,0,0,0,0,0,0,0
2005-11-09 04:00:00,0,0,0,0,0,0,0,0
2005-11-09 05:00:00,0,1,0,1,0,1,1,0
2005-11-09 06:00:00,199,55,8,262,37,36,72,180
2005-11-09 07:00:00,264,128,17,408,90,116,207,515
2005-11-09 08:00:00,417,212,23,652,256,194,450,815
2005-11-09 09:00:00,757,223,24,1003,573,189,762,1061
2005-11-09 10:00:00,593,297,12,902,520,283,802,1234
2005-11-09 11:00:00,474,348,5,827,451,344,795,1324
2005-11-09 12:00:00,284,390,4,678,269,390,659,1324
2005-11-09 13:00:00,61,266,5,332,56,278,334,1234
2005-11-09 14:00:00,50,235,9,294,38,260,298,1061
2005-11-09 15:00:00,114,190,15,319,64,212,276,815
2005-11-09 16:00:00,353,147,20,519,132,115,247,515
2005-11-09 17:00:00,127,46,7,180,23,38,61,180
2005-11-09 18:00:00,0,0,0,1,0,1,1,0
2005-11-09 19:00:00,0,0,0,0,0,0,0,0
2005-11-09 20:00:00,0,0,0,0,0,0,0,0
2005-11-09 21:00:00,0,0,0,0,0,0,0,0
2005-11-09 22:00:00,0,0,0,0,0,0,0,0
2005-11-09 23:00:00,0,0,0,0,0,0,0,0
2005-11-10 00:00:00,0,0,0,0,0,0,0,0
2005-11-10 01:00:00,0,0,0,0,0,0,0,0
2005-11-10 02:00:00,0,0,0,0,0,0,0,0
2005-11-10 03:00:00,0,0,0,0,0,0,0,0
2005-11-10 04:00:00,0,0,0,0,0,0,0,0
2005-11-10 05:00:00,0,1,0,1,0,1,1,0
2005-11-10 06:00:00,202,55,8,265,37,36,73,179
2005-11-10 07:00:00,676,140,27,842,253,78,331,514
2005-11-10 08:00:00,814,173,32,1019,478,121,598,814
2005-11-10 09:00:00,906,173,26,1105,690,140,830,1059
2005-11-10 10:00:00,645,273,13,931,563,260,823,1233
2005-11-10 11:00:00,494,342,5,841,468,337,805,1323
2005-11-10 12:00:00,259,405,4,668,246,406,651,1323
2005-11-10 13:00:00,92,309,6,407,83,321,404,1233
2005-11-10 14:00:00,508,270,20,798,375,250,625,1059
2005-11-10 15:00:00,827,169,32,1028,486,117,603,814
2005-11-10 16:00:00,660,139,26,825,249,79,328,514
2005-11-10 17:00:00,211,57,8,276,39,35,74,179
2005-11-10 18:00:00,0,1,0,1,0,1,1,0
2005-11-10 19:00:00,0,0,0,0,0,0,0,0
2005-11-10 20:00:00,0,0,0,0,0,0,0,0
2005-11-10 21:00:00,0,0,0,0,0,0,0,0
2005-11-10 22:00:00,0,0,0,0,0,0,0,0
2005-11-10 23:00:00,0,0,0,0,0,0,0,0
2005-11-11 00:00:00,0,0,0,0,0,0,0,0
2005-11-11 01:00:00,0,0,0,0,0,0,0,0
2005-11-11 02:00:00,0,0,0,0,0,0,0,0
2005-11-11 03:00:00,0,0,0,0,0,0,0,0
2005-11-11 04:00:00,0,0,0,0,0,0,0,0
2005-11-11 05:00:00,0,1,0,1,0,1,1,0
2005-11-11 06:00:00,217,57,8,282,40,35,75,179
2005-11-11 07:00:00,516,149,23,689,193,98,291,514
2005-11-11 08:00:00,790,180,32,1001,457,129,586,814
2005-11-11 09:00:00,890,179,26,1095,676,146,822,1058
2005-11-11 10:00:00,675,262,13,950,591,247,838,1232
2005-11-11 11:00:00,114,384,3,501,109,390,498,1321
2005-11-11 12:00:00,618,294,6,918,582,289,871,1321
2005-11-11 13:00:00,959,164,15,1138,848,148,996,1232
2005-11-11 14:00:00,971,150,27,1148,738,120,858,1058
2005-11-11 15:00:00,495,216,25,736,298,184,482,814
2005-11-11 16:00:00,223,120,16,359,92,112,204,514
2005-11-11 17:00:00,13,16,3,32,2,24,26,179
2005-11-11 18:00:00,0,0,0,0,0,0,0,0
2005-11-11 19:00:00,0,0,0,0,0,0,0,0
2005-11-11 20:00:00,0,0,0,0,0,0,0,0
2005-11-11 21:00:00,0,0,0,0,0,0,0,0
2005-11-11 22:00:00,0,0,0,0,0,0,0,0
2005-11-11 23:00:00,0,0,0,0,0,0,0,0
2005-11-12 00:00:00,0,0,0,0,0,0,0,0
2005-11-12 01:00:00,0,0,0,0,0,0,0,0
2005-11-12 02:00:00,0,0,0,0,0,0,0,0
2005-11-12 03:00:00,0,0,0,0,0,0,0,0
2005-11-12 04:00:00,0,0,0,0,0,0,0,0
2005-11-12 05:00:00,0,0,0,0,0,0,0,0
2005-11-12 06:00:00,11,14,3,28,2,22,24,179
2005-11-12 07:00:00,182,115,15,312,75,115,190,513
2005-11-12 08:00:00,757,184,31,972,445,133,578,813
2005-11-12 09:00:00,608,250,21,879,469,226,694,1057
2005-11-12 10:00:00,767,241,14,1021,676,222,897,1230
2005-11-12 11:00:00,758,248,7,1013,716,240,956,1320
2005-11-12 12:00:00,184,372,4,560,173,375,548,1320
2005-11-12 13:00:00,302,349,9,661,270,351,621,1230
2005-11-12 14:00:00,523,275,20,818,394,253,647,1057
2005-11-12 15:00:00,48,129,10,186,28,153,180,813
2005-11-12 16:00:00,31,62,7,100,13,82,94,513
2005-11-12 17:00:00,97,41,6,143,17,38,54,179
2005-11-12 18:00:00,0,0,0,0,0,0,0,0
2005-11-12 19:00:00,0,0,0,0,0,0,0,0
2005-11-12 20:00:00,0,0,0,0,0,0,0,0
2005-11-12 21:00:00,0,0,0,0,0,0,0,0
2005-11-12 22:00:00,0,0,0,0,0,0,0,0
2005-11-12 23:00:00,0,0,0,0,0,0,0,0
2005-11-13 00:00:00,0,0,0,0,0,0,0,0
2005-11-13 01:00:00,0,0,0,0,0,0,0,0
2005-11-13 02:00:00,0,0,0,0,0,0,0,0
2005-11-13 03:00:00,0,0,0,0,0,0,0,0
2005-11-13 04:00:00,0,0,0,0,0,0,0,0
2005-11-13 05:00:00,0,1,0,1,0,1,1,0
2005-11-13 06:00:00,220,57,8,285,40,35,75,179
2005-11-13 07:00:00,350,138,19,508,131,110,242,513
2005-11-13 08:00:00,796,173,31,1001,469,122,591,812
2005-11-13 09:00:00,933,164,26,1124,705,133,838,1056
2005-11-13 10:00:00,828,218,14,1061,727,200,927,1229
2005-11-13 11:00:00,914,186,8,1108,864,178,1042,1319
2005-11-13 12:00:00,853,213,7,1074,806,204,1010,1319
2005-11-13 13:00:00,405,312,10,726,363,310,673,1229
2005-11-13 14:00:00,205,294,15,513,152,302,454,1056
2005-11-13 15:00:00,106,186,15,306,59,210,269,812
2005-11-13 16:00:00,54,79,10,142,20,100,121,513
2005-11-13 17:00:00,43,28,5,75,7,34,42,179
2005-11-13 18:00:00,0,0,0,0,0,0,0,0
2005-11-13 19:00:00,0,0,0,0,0,0,0,0
2005-11-13 20:00:00,0,0,0,0,0,0,0,0
2005-11-13 21:00:00,0,0,0,0,0,0,0,0
2005-11-13 22:00:00,0,0,0,0,0,0,0,0
2005-11-13 23:00:00,0,0,0,0,0,0,0,0
2005-11-14 00:00:00,0,0,0,0,0,0,0,0
2005-11-14 01:00:00,0,0,0,0,0,0,0,0
2005-11-14 02:00:00,0,0,0,0,0,0,0,0
2005-11-14 03:00:00,0,0,0,0,0,0,0,0
2005-11-14 04:00:00,0,0,0,0,0,0,0,0
2005-11-14 05:00:00,0,0,0,0,0,0,0,0
2005-11-14 06:00:00,72,35,5,112,13,37,50,179
2005-11-14 07:00:00,304,135,18,457,119,113,232,512
2005-11-14 08:00:00,373,229,23,625,222,209,431,811
2005-11-14 09:00:00,591,252,21,864,455,229,684,1055
2005-11-14 10:00:00,985,155,16,1156,866,139,1005,1228
2005-11-14 11:00:00,902,183,8,1094,850,177,1027,1317
2005-11-14 12:00:00,240,389,5,634,226,391,617,1317
2005-11-14 13:00:00,128,337,7,472,114,349,463,1228
2005-11-14 14:00:00,37,200,8,245,28,223,251,1055
2005-11-14 15:00:00,118,194,15,327,67,216,284,811
2005-11-14 16:00:00,71,86,11,169,27,107,133,512
2005-11-14 17:00:00,38,26,4,69,7,34,40,179
2005-11-14 18:00:00,0,0,0,0,0,0,0,0
2005-11-14 19:00:00,0,0,0,0,0,0,0,0
2005-11-14 20:00:00,0,0,0,0,0,0,0,0
2005-11-14 21:00:00,0,0,0,0,0,0,0,0
2005-11-14 22:00:00,0,0,0,0,0,0,0,0
2005-11-14 23:00:00,0,0,0,0,0,0,0,0
2005-11-15 00:00:00,0,0,0,0,0,0,0,0
2005-11-15 01:00:00,0,0,0,0,0,0,0,0
2005-11-15 02:00:00,0,0,0,0,0,0,0,0
2005-11-15 03:00:00,0,0,0,0,0,0,0,0
2005-11-15 04:00:00,0,0,0,0,0,0,0,0
2005-11-15 05:00:00,0,0,0,0,0,0,0,0
2005-11-15 06:00:00,65,33,5,103,12,36,48,179
2005-11-15 07:00:00,414,145,21,580,157,106,263,512
2005-11-15 08:00:00,299,230,21,550,171,220,392,811
2005-11-15 09:00:00,299,310,17,626,225,306,531,1054
2005-11-15 10:00:00,210,370,9,589,184,376,560,1227
2005-11-15 11:00:00,461,341,6,808,436,339,774,1316
2005-11-15 12:00:00,842,217,8,1067,792,208,1000,1316
2005-11-15 13:00:00,1022,139,16,1177,898,124,1022,1227
2005-11-15 14:00:00,462,287,19,768,352,268,621,1054
2005-11-15 15:00:00,700,199,30,929,403,148,551,811
2005-11-15 16:00:00,603,146,25,773,225,87,312,512
2005-11-15 17:00:00,218,57,8,283,40,35,75,179
2005-11-15 18:00:00,0,1,0,1,0,1,1,0
2005-11-15 19:00:00,0,0,0,0,0,0,0,0
2005-11-15 20:00:00,0,0,0,0,0,0,0,0
2005-11-15 21:00:00,0,0,0,0,0,0,0,0
2005-11-15 22:00:00,0,0,0,0,0,0,0,0
2005-11-15 23:00:00,0,0,0,0,0,0,0,0
2005-11-16 00:00:00,0,0,0,0,0,0,0,0
2005-11-16 01:00:00,0,0,0,0,0,0,0,0
2005-11-16 02:00:00,0,0,0,0,0,0,0,0
2005-11-16 03:00:00,0,0,0,0,0,0,0,0
2005-11-16 04:00:00,0,0,0,0,0,0,0,0
2005-11-16 05:00:00,0,0,0,0,0,0,0,0
2005-11-16 06:00:00,31,23,4,58,5,32,37,179
2005-11-16 07:00:00,285,129,18,432,114,111,225,512
2005-11-16 08:00:00,708,175,30,912,423,135,559,810
2005-11-16 09:00:00,871,186,26,1083,653,153,806,1053
2005-11-16 10:00:00,978,156,16,1150,860,140,1000,1226
2005-11-16 11:00:00,1020,141,9,1169,959,133,1092,1315
2005-11-16 12:00:00,982,158,8,1148,924,149,1073,1315
2005-11-16 13:00:00,835,216,15,1065,731,196,927,1226
2005-11-16 14:00:00,898,176,26,1100,679,142,821,1053
2005-11-16 15:00:00,836,168,32,1036,486,116,601,810
2005-11-16 16:00:00,685,138,27,849,255,76,331,512
2005-11-16 17:00:00,219,57,8,284,40,35,75,179
2005-11-16 18:00:00,0,1,0,1,0,1,1,0
2005-11-16 19:00:00,0,0,0,0,0,0,0,0
2005-11-16 20:00:00,0,0,0,0,0,0,0,0
2005-11-16 21:00:00,0,0,0,0,0,0,0,0
2005-11-16 22:00:00,0,0,0,0,0,0,0,0
2005-11-16 23:00:00,0,0,0,0,0,0,0,0
2005-11-17 00:00:00,0,0,0,0,0,0,0,0
2005-11-17 01:00:00,0,0,0,0,0,0,0,0
2005-11-17 02:00:00,0,0,0,0,0,0,0,0
2005-11-17 03:00:00,0,0,0,0,0,0,0,0
2005-11-17 04:00:00,0,0,0,0,0,0,0,0
2005-11-17 05:00:00,0,1,0,1,0,1,1,0
2005-11-17 06:00:00,205,56,8,269,37,35,73,179
2005-11-17 07:00:00,567,151,24,742,207,94,300,511
2005-11-17 08:00:00,618,203,28,849,367,159,526,809
2005-11-17 09:00:00,942,161,27,1129,710,129,839,1052
2005-11-17 10:00:00,557,310,13,879,485,294,778,1224
2005-11-17 11:00:00,360,381,6,747,339,379,717,1313
2005-11-17 12:00:00,310,389,5,704,291,387,678,1313
2005-11-17 13:00:00,352,332,10,694,312,329,641,1224
2005-11-17 14:00:00,20,126,5,151,14,143,157,1052
2005-11-17 15:00:00,35,131,10,175,20,159,179,809
2005-11-17 16:00:00,39,70,9,118,14,93,107,511
2005-11-17 17:00:00,22,20,4,45,4,29,32,179
2005-11-17 18:00:00,0,0,0,0,0,0,0,0
2005-11-17 19:00:00,0,0,0,0,0,0,0,0
2005-11-17 20:00:00,0,0,0,0,0,0,0,0
2005-11-17 21:00:00,0,0,0,0,0,0,0,0
2005-11-17 22:00:00,0,0,0,0,0,0,0,0
2005-11-17 23:00:00,0,0,0,0,0,0,0,0
2005-11-18 00:00:00,0,0,0,0,0,0,0,0
2005-11-18 01:00:00,0,0,0,0,0,0,0,0
2005-11-18 02:00:00,0,0,0,0,0,0,0,0
2005-11-18 03:00:00,0,0,0,0,0,0,0,0
2005-11-18 04:00:00,0,0,0,0,0,0,0,0
2005-11-18 05:00:00,0,0,0,0,0,0,0,0
2005-11-18 06:00:00,80,37,6,122,14,37,51,179
2005-11-18 07:00:00,539,138,24,701,209,89,297,511
2005-11-18 08:00:00,870,158,33,1061,506,106,612,808
2005-11-18 09:00:00,954,157,27,1138,717,125,842,1051
2005-11-18 10:00:00,683,270,14,967,594,251,845,1223
2005-11-18 11:00:00,375,380,6,761,351,376,728,1312
2005-11-18 12:00:00,518,339,7,864,487,331,818,1312
2005-11-18 13:00:00,681,264,14,959,591,249,839,1223
2005-11-18 14:00:00,872,179,26,1077,662,148,810,1051
2005-11-18 15:00:00,365,231,23,619,209,210,420,808
2005-11-18 16:00:00,545,150,24,718,197,97,293,511
2005-11-18 17:00:00,85,37,6,128,16,37,52,179
2005-11-18 18:00:00,0,2,0,2,0,0,0,0
2005-11-18 19:00:00,0,0,0,0,0,0,0,0
2005-11-18 20:00:00,0,0,0,0,0,0,0,0
2005-11-18 21:00:00,0,0,0,0,0,0,0,0
2005-11-18 22:00:00,0,0,0,0,0,0,0,0
2005-11-18 23:00:00,0,0,0,0,0,0,0,0
2005-11-19 00:00:00,0,0,0,0,0,0,0,0
2005-11-19 01:00:00,0,0,0,0,0,0,0,0
2005-11-19 02:00:00,0,0,0,0,0,0,0,0
2005-11-19 03:00:00,0,0,0,0,0,0,0,0
